dayofweek,exposure,repeat,category,midcategory,subcategory,sex,price,installment,mother_code,count
5,20.0,2,1,113,22,2,2130000.0,1,100148,12.087793427230046
5,20.0,2,1,113,334,2,2700000.0,0,100148,2.442962962962963
5,20.0,2,1,113,334,2,2990000.0,1,100148,2.44113712374582
5,20.0,3,1,113,335,2,1300000.0,0,100148,16.877692307692307
5,20.0,3,1,113,335,2,1440000.0,1,100148,14.529861111111117
5,20.0,3,1,113,22,2,1900000.0,0,100148,24.141578947368426
5,20.0,3,1,113,22,2,2130000.0,1,100148,21.784976525821595
5,20.0,3,1,113,334,2,2700000.0,0,100148,4.8492592592592585
5,20.0,3,1,113,334,2,2990000.0,1,100148,4.857190635451505
5,20.0,1,5,123,197,2,119000.0,2,100607,193.9831932773109
5,20.0,2,5,123,197,2,119000.0,2,100607,527.9831932773109
5,20.0,3,5,123,197,2,119000.0,2,100607,715.0756302521007
5,20.0,1,6,72,344,2,69000.0,2,100251,342.6666666666667
5,20.0,1,6,72,344,2,69000.0,2,100251,86.82608695652173
5,20.0,2,6,72,344,2,69000.0,2,100251,374.2463768115942
5,20.0,2,6,72,344,2,69000.0,2,100251,128.2608695652174
5,20.0,3,6,72,344,2,69000.0,2,100251,299.8840579710145
5,20.0,3,6,72,344,2,69000.0,2,100251,121.34782608695652
6,20.0,1,7,64,406,2,39800.0,2,100074,701.3819095477388
6,20.0,2,7,64,406,2,39800.0,2,100074,1327.9396984924624
6,20.0,3,7,64,406,2,39800.0,2,100074,1305.678391959799
6,20.0,1,3,130,205,2,43900.0,2,100430,303.7129840546697
6,20.0,2,3,130,205,2,43900.0,2,100430,590.2050113895216
6,17.0,3,3,130,205,2,43900.0,2,100430,369.77220956719816
6,20.0,1,2,120,194,2,89000.0,2,100655,84.82022471910112
6,20.0,2,2,120,194,2,89000.0,2,100655,187.76404494382027
6,20.0,3,2,120,194,2,89000.0,2,100655,219.19101123595505
6,20.0,1,7,131,28,2,39900.0,2,100266,275.6140350877193
6,20.0,2,7,131,28,2,39900.0,2,100266,628.0701754385965
6,20.0,3,7,131,28,2,39900.0,2,100266,826.4912280701755
6,20.0,1,5,123,197,2,89900.0,2,100718,247.1078976640712
6,20.0,2,5,123,197,2,89900.0,2,100718,408.5761957730812
6,20.0,3,5,123,197,2,89900.0,2,100718,774.3826473859845
6,20.0,1,6,108,308,2,79000.0,2,100816,173.63291139240508
6,20.0,2,6,108,308,2,79000.0,2,100816,394.34177215189874
6,20.0,3,6,108,308,2,79000.0,2,100816,357.68354430379753
6,20.0,1,5,123,403,2,59000.0,2,100305,292.64406779661016
6,20.0,2,5,123,403,2,59000.0,2,100305,417.42372881355936
6,20.0,3,5,123,403,2,59000.0,2,100305,1112.0338983050847
6,30.0,1,6,157,230,2,299000.0,2,100271,128.54849498327758
6,30.0,2,6,157,230,2,299000.0,2,100271,248.54515050167225
6,20.0,1,10,24,389,2,158000.0,0,100448,74.25316455696202
6,20.0,1,10,24,389,2,168000.0,1,100448,35.55357142857143
6,20.0,1,10,24,118,2,148000.0,0,100448,31.885135135135137
6,20.0,1,10,24,118,2,158000.0,1,100448,17.81645569620253
6,20.0,2,10,24,389,2,158000.0,0,100448,164.96202531645568
6,20.0,2,10,24,389,2,168000.0,1,100448,52.98809523809525
6,20.0,2,10,24,118,2,148000.0,0,100448,63.32432432432432
6,20.0,2,10,24,118,2,158000.0,1,100448,28.417721518987346
6,20.0,3,10,24,389,2,158000.0,0,100448,252.86708860759487
6,20.0,3,10,24,389,2,168000.0,1,100448,122.85714285714286
6,20.0,3,10,24,118,2,148000.0,0,100448,105.24324324324324
6,20.0,3,10,24,118,2,158000.0,1,100448,42.753164556962034
6,20.0,1,6,72,344,2,39900.0,2,100342,576.8170426065162
6,20.0,2,6,72,344,2,39900.0,2,100342,1049.624060150376
6,20.0,3,6,72,344,2,39900.0,2,100342,1568.045112781955
6,20.0,1,7,64,406,2,39800.0,2,100074,971.3819095477388
6,20.0,2,7,64,406,2,39800.0,2,100074,1373.6180904522614
6,20.0,3,7,64,406,2,39800.0,2,100074,1782.035175879397
6,30.0,1,5,123,44,2,59000.0,2,100305,794.0338983050847
6,30.0,2,5,123,44,2,59000.0,2,100305,1578.8644067796606
6,20.0,1,3,130,214,2,50900.0,2,100199,725.5206286836935
6,20.0,2,3,130,214,2,50900.0,2,100199,1294.5383104125738
6,20.0,3,3,130,214,2,50900.0,2,100199,1717.3477406679763
6,20.0,1,3,139,20,2,49900.0,2,100322,1177.6753507014027
6,20.0,2,3,139,20,2,49900.0,2,100322,1712.4248496993987
6,20.0,3,3,139,20,2,49900.0,2,100322,1658.4569138276556
6,20.0,1,5,59,398,2,89000.0,2,100610,182.4943820224719
6,20.0,1,5,16,14,2,89000.0,2,100610,17.303370786516854
6,20.0,1,5,54,394,2,89000.0,2,100610,8.97752808988764
6,20.0,2,5,59,398,2,89000.0,2,100610,369.4269662921348
6,20.0,2,5,16,14,2,89000.0,2,100610,58.15730337078652
6,20.0,2,5,54,394,2,89000.0,2,100610,54.30337078651685
6,20.0,3,5,59,398,2,89000.0,2,100610,398.8988764044944
6,20.0,3,5,16,14,2,89000.0,2,100610,87.53932584269663
6,20.0,3,5,54,394,2,89000.0,2,100610,50.87640449438202
6,20.0,1,4,37,286,2,189000.0,2,100501,139.2592592592593
6,20.0,2,4,37,286,2,189000.0,2,100501,321.6719576719577
6,20.0,3,4,37,286,2,189000.0,2,100501,594.5026455026455
6,20.0,1,10,24,389,2,218000.0,2,100837,78.44495412844037
6,20.0,1,10,24,389,2,208000.0,2,100837,39.341346153846146
6,20.0,1,10,24,118,2,208000.0,2,100837,21.533653846153847
6,20.0,1,10,24,118,2,198000.0,2,100837,25.12121212121212
6,20.0,2,10,24,389,2,218000.0,2,100837,117.4724770642202
6,20.0,2,10,24,389,2,208000.0,2,100837,96.17307692307692
6,20.0,2,10,24,118,2,208000.0,2,100837,7.355769230769233
6,20.0,2,10,24,118,2,198000.0,2,100837,18.01010101010101
6,20.0,3,10,24,389,2,218000.0,2,100837,167.26146788990826
6,20.0,3,10,24,389,2,208000.0,2,100837,153.0144230769231
6,20.0,3,10,24,118,2,208000.0,2,100837,50.00480769230769
6,20.0,3,10,24,118,2,198000.0,2,100837,28.722222222222207
6,20.0,1,1,9,9,2,439000.0,0,100150,29.14578587699317
6,20.0,1,1,9,9,2,489000.0,1,100150,26.171779141104288
6,20.0,2,1,9,9,2,439000.0,0,100150,109.94077448747153
6,20.0,2,1,9,9,2,489000.0,1,100150,42.20449897750511
6,20.0,3,1,9,9,2,439000.0,0,100150,68.00455580865604
6,20.0,3,1,9,9,2,489000.0,1,100150,68.27402862985686
6,20.0,1,5,123,197,2,79900.0,2,100664,151.3767209011264
6,20.0,2,5,123,197,2,79900.0,2,100664,387.87234042553183
6,20.0,3,5,123,197,2,79900.0,2,100664,474.39299123904885
6,20.0,1,6,157,446,2,499000.0,2,100049,32.336673346693395
6,20.0,2,6,157,446,2,499000.0,2,100049,100.70541082164327
6,20.0,3,6,157,446,2,499000.0,2,100049,126.31062124248496
0,30.0,1,4,147,221,2,138000.0,2,100433,186.6304347826087
0,30.0,2,4,147,221,2,138000.0,2,100433,419.5942028985508
0,20.0,1,6,72,50,0,49000.0,2,100221,83.77551020408163
0,20.0,1,6,72,50,1,49000.0,2,100221,66.63265306122449
0,20.0,2,6,72,50,0,49000.0,2,100221,78.85714285714286
0,20.0,2,6,72,50,1,49000.0,2,100221,93.73469387755102
0,17.0,3,6,72,50,0,49000.0,2,100221,120.51020408163264
0,17.0,3,6,72,50,1,49000.0,2,100221,135.85714285714286
0,20.0,1,5,123,197,2,39000.0,2,100194,136.66666666666666
0,20.0,2,5,123,197,2,39000.0,2,100194,182.94871794871798
0,20.0,3,5,123,197,2,39000.0,2,100194,271.23076923076917
0,20.0,1,7,131,340,2,79000.0,2,100774,170.0506329113924
0,20.0,2,7,131,340,2,79000.0,2,100774,232.9493670886076
0,20.0,3,7,131,340,2,79000.0,2,100774,297.18987341772146
0,20.0,1,6,108,308,2,79000.0,2,100816,90.54430379746836
0,20.0,2,6,108,308,2,79000.0,2,100816,152.3037974683544
0,20.0,3,6,108,308,2,79000.0,2,100816,263.4556962025317
0,20.0,1,7,64,406,2,39800.0,2,100074,427.13567839195986
0,20.0,2,7,64,406,2,39800.0,2,100074,605.4020100502512
0,20.0,3,7,64,406,2,39800.0,2,100074,1107.6884422110552
0,30.0,1,5,123,292,2,109000.0,2,100305,147.8990825688073
0,30.0,2,5,123,292,2,109000.0,2,100305,362.1651376146789
0,20.0,1,10,67,53,2,238000.0,1,100765,29.247899159663863
0,20.0,1,10,67,53,2,228000.0,0,100765,16.337719298245613
0,20.0,1,10,67,358,2,218000.0,1,100765,3.518348623853212
0,20.0,1,10,67,358,2,208000.0,0,100765,9.966346153846152
0,20.0,2,10,67,53,2,238000.0,1,100765,45.4453781512605
0,20.0,2,10,67,53,2,228000.0,0,100765,29.364035087719298
0,20.0,2,10,67,358,2,218000.0,1,100765,35.79357798165137
0,20.0,2,10,67,358,2,208000.0,0,100765,32.55769230769231
0,20.0,3,10,67,53,2,238000.0,1,100765,97.30252100840336
0,20.0,3,10,67,53,2,228000.0,0,100765,77.56140350877193
0,20.0,3,10,67,358,2,218000.0,1,100765,42.440366972477065
0,20.0,3,10,67,358,2,208000.0,0,100765,38.92307692307692
0,20.0,1,10,24,389,2,218000.0,2,100837,39.3394495412844
0,20.0,1,10,24,389,2,208000.0,2,100837,42.908653846153854
0,20.0,1,10,24,118,2,208000.0,2,100837,14.485576923076925
0,20.0,1,10,24,118,2,198000.0,2,100837,14.479797979797981
0,20.0,2,10,24,389,2,218000.0,2,100837,67.76605504587154
0,20.0,2,10,24,389,2,208000.0,2,100837,64.20192307692308
0,20.0,2,10,24,118,2,208000.0,2,100837,21.56730769230769
0,20.0,2,10,24,118,2,198000.0,2,100837,21.540404040404038
0,20.0,3,10,24,389,2,218000.0,2,100837,106.87155963302752
0,20.0,3,10,24,389,2,208000.0,2,100837,89.09134615384615
0,20.0,3,10,24,118,2,208000.0,2,100837,39.36057692307692
0,20.0,3,10,24,118,2,198000.0,2,100837,39.34848484848485
0,20.0,1,3,130,214,2,50900.0,2,100199,427.5049115913556
0,20.0,2,3,130,214,2,50900.0,2,100199,787.4066797642438
0,20.0,3,3,130,214,2,50900.0,2,100199,812.1807465618857
0,20.0,1,10,153,113,2,109800.0,2,100255,182.96903460837888
0,20.0,2,10,153,113,2,109800.0,2,100255,325.8196721311475
0,20.0,3,10,153,113,2,109800.0,2,100255,438.9799635701275
0,20.0,1,3,138,401,2,61000.0,2,100849,521.5409836065573
0,20.0,2,3,138,401,2,61000.0,2,100849,835.9508196721312
0,20.0,3,3,138,401,2,61000.0,2,100849,854.360655737705
0,20.0,1,3,139,378,2,30900.0,2,100253,836.4077669902913
0,20.0,2,3,139,378,2,30900.0,2,100253,1652.0711974110031
0,20.0,3,3,139,378,2,30900.0,2,100253,1784.1747572815536
0,20.0,1,10,156,229,2,60900.0,2,100088,404.89326765188827
0,20.0,2,10,156,229,2,60900.0,2,100088,928.9983579638753
0,20.0,3,10,156,229,2,60900.0,2,100088,741.3300492610837
0,20.0,1,3,139,210,2,39900.0,2,100435,1124.6867167919802
0,20.0,2,3,139,210,2,39900.0,2,100435,1684.8370927318294
0,20.0,3,3,139,210,2,39900.0,2,100435,2259.22305764411
0,20.0,1,4,37,286,2,189000.0,2,100501,130.7037037037037
0,20.0,2,4,37,286,2,189000.0,2,100501,240.82010582010585
0,20.0,3,4,37,286,2,189000.0,2,100501,467.98941798941803
0,20.0,1,5,59,398,2,89000.0,2,100610,211.68539325842698
0,20.0,1,5,16,14,2,89000.0,2,100610,8.932584269662922
0,20.0,1,5,87,420,2,89000.0,2,100610,4.741573033707866
0,20.0,2,5,59,398,2,89000.0,2,100610,351.19101123595505
0,20.0,2,5,16,14,2,89000.0,2,100610,17.348314606741575
0,20.0,2,5,87,420,2,89000.0,2,100610,25.71910112359551
0,20.0,3,5,59,398,2,89000.0,2,100610,501.6966292134832
0,20.0,3,5,16,14,2,89000.0,2,100610,37.98876404494382
0,20.0,3,5,87,420,2,89000.0,2,100610,51.01123595505618
0,20.0,1,1,9,9,2,439000.0,0,100150,38.897494305239185
0,20.0,1,1,9,9,2,489000.0,1,100150,29.337423312883434
0,20.0,2,1,9,9,2,439000.0,0,100150,67.92938496583143
0,20.0,2,1,9,9,2,489000.0,1,100150,71.70961145194273
0,20.0,3,1,9,9,2,439000.0,0,100150,113.16628701594531
0,20.0,3,1,9,9,2,489000.0,1,100150,84.37423312883436
0,20.0,1,5,123,197,2,89900.0,2,100718,245.9288097886541
0,20.0,2,5,123,197,2,89900.0,2,100718,329.43270300333705
0,20.0,3,5,123,197,2,89900.0,2,100718,538.0756395995551
0,30.0,1,6,157,230,2,299000.0,2,100271,137.83946488294313
0,30.0,2,6,157,230,2,299000.0,2,100271,187.95652173913044
1,20.0,1,6,72,344,2,69000.0,2,100251,95.9855072463768
1,20.0,1,6,72,344,2,69000.0,2,100251,68.21739130434783
1,20.0,2,6,72,344,2,69000.0,2,100251,246.65217391304347
1,20.0,2,6,72,344,2,69000.0,2,100251,86.4927536231884
1,20.0,3,6,72,344,2,69000.0,2,100251,405.0
1,20.0,3,6,72,344,2,69000.0,2,100251,169.57971014492753
1,20.0,1,5,49,47,2,59000.0,2,100613,226.50847457627117
1,20.0,2,5,49,47,2,59000.0,2,100613,321.8135593220339
1,17.0,3,5,49,47,2,59000.0,2,100613,252.4067796610169
1,20.0,1,7,111,250,2,50900.0,2,100267,107.89783889980352
1,20.0,2,7,111,250,2,50900.0,2,100267,203.24165029469555
1,20.0,3,7,111,250,2,50900.0,2,100267,287.09233791748534
1,20.0,1,6,109,309,2,39900.0,2,100761,290.0
1,20.0,2,6,109,309,2,39900.0,2,100761,453.859649122807
1,20.0,3,6,109,309,2,39900.0,2,100761,397.1679197994988
1,30.0,1,5,123,197,2,79900.0,2,100445,255.28160200250312
1,30.0,2,5,123,197,2,79900.0,2,100445,540.9386733416771
1,20.0,1,7,131,340,2,79000.0,2,100774,271.7848101265823
1,20.0,2,7,131,340,2,79000.0,2,100774,315.1645569620253
1,20.0,3,7,131,340,2,79000.0,2,100774,395.24050632911394
1,20.0,1,10,24,389,2,218000.0,2,100837,42.88532110091743
1,20.0,1,10,24,389,2,208000.0,2,100837,39.32692307692308
1,20.0,1,10,24,118,2,208000.0,2,100837,14.471153846153848
1,20.0,1,10,24,118,2,198000.0,2,100837,14.459595959595964
1,20.0,2,10,24,389,2,218000.0,2,100837,113.94036697247708
1,20.0,2,10,24,389,2,208000.0,2,100837,96.12019230769228
1,20.0,2,10,24,118,2,208000.0,2,100837,32.21153846153846
1,20.0,2,10,24,118,2,198000.0,2,100837,32.23737373737374
1,20.0,3,10,24,389,2,218000.0,2,100837,117.50458715596329
1,20.0,3,10,24,389,2,208000.0,2,100837,135.28846153846158
1,20.0,3,10,24,118,2,208000.0,2,100837,32.21153846153846
1,20.0,3,10,24,118,2,198000.0,2,100837,39.368686868686865
1,30.0,1,5,123,44,2,59000.0,2,100305,654.5762711864406
1,30.0,2,5,123,44,2,59000.0,2,100305,1088.6440677966102
1,20.0,1,3,139,33,2,32900.0,2,100844,893.8297872340428
1,20.0,2,3,139,33,2,32900.0,2,100844,955.1063829787234
1,20.0,3,3,139,33,2,32900.0,2,100844,1439.787234042553
1,20.0,1,3,139,99,2,39900.0,2,100582,702.456140350877
1,20.0,2,3,139,99,2,39900.0,2,100582,999.6741854636592
1,20.0,3,3,139,99,2,39900.0,2,100582,1007.6441102756893
1,20.0,1,3,138,401,2,61000.0,2,100849,601.0491803278687
1,20.0,2,3,138,401,2,61000.0,2,100849,894.8688524590166
1,20.0,3,3,138,401,2,61000.0,2,100849,682.983606557377
1,20.0,1,3,139,320,2,59900.0,2,100832,444.20701168614363
1,20.0,2,3,139,320,2,59900.0,2,100832,684.5909849749582
1,20.0,3,3,139,320,2,59900.0,2,100832,830.1335559265442
1,20.0,1,10,79,66,2,89800.0,2,100231,290.20044543429844
1,20.0,2,10,79,66,2,89800.0,2,100231,594.4432071269488
1,20.0,3,10,79,66,2,89800.0,2,100231,614.3652561247216
1,20.0,1,3,139,255,2,59900.0,2,100801,481.3856427378965
1,20.0,2,3,139,255,2,59900.0,2,100801,646.1435726210351
1,20.0,3,3,139,255,2,59900.0,2,100801,759.1986644407345
1,20.0,1,10,24,389,2,158000.0,0,100448,84.42405063291139
1,20.0,1,10,24,389,2,168000.0,1,100448,28.35119047619048
1,20.0,1,10,24,118,2,148000.0,0,100448,24.790540540540533
1,20.0,1,10,24,118,2,158000.0,1,100448,21.31645569620253
1,20.0,2,10,24,389,2,158000.0,0,100448,168.07594936708858
1,20.0,2,10,24,389,2,168000.0,1,100448,77.51190476190476
1,20.0,2,10,24,118,2,148000.0,0,100448,63.439189189189186
1,20.0,2,10,24,118,2,158000.0,1,100448,21.417721518987342
1,20.0,3,10,24,389,2,158000.0,0,100448,178.8860759493671
1,20.0,3,10,24,389,2,168000.0,1,100448,63.48809523809525
1,20.0,3,10,24,118,2,148000.0,0,100448,59.722972972972975
1,20.0,3,10,24,118,2,158000.0,1,100448,10.816455696202533
1,20.0,1,5,59,398,2,89000.0,2,100610,128.59550561797752
1,20.0,1,5,16,14,2,89000.0,2,100610,4.741573033707866
1,20.0,1,5,54,394,2,89000.0,2,100610,13.112359550561798
1,20.0,2,5,59,398,2,89000.0,2,100610,338.0337078651685
1,20.0,2,5,16,14,2,89000.0,2,100610,41.8876404494382
1,20.0,2,5,54,394,2,89000.0,2,100610,29.89887640449438
1,20.0,3,5,59,398,2,89000.0,2,100610,370.1685393258427
1,20.0,3,5,16,14,2,89000.0,2,100610,83.10112359550561
1,20.0,3,5,54,394,2,89000.0,2,100610,45.943820224719104
1,20.0,1,3,139,20,2,49900.0,2,100322,731.4028056112222
1,20.0,2,3,139,20,2,49900.0,2,100322,1575.691382765531
1,20.0,3,3,139,20,2,49900.0,2,100322,2010.8416833667334
1,20.0,1,1,113,335,2,1440000.0,1,100148,2.4423611111111105
1,20.0,1,1,113,22,2,1900000.0,0,100148,4.849473684210526
1,20.0,1,1,113,22,2,2130000.0,1,100148,2.436150234741784
1,20.0,1,1,113,334,2,2990000.0,1,100148,2.4327759197324417
1,20.0,2,1,113,335,2,1300000.0,0,100148,2.4438461538461542
1,20.0,2,1,113,335,2,1440000.0,1,100148,12.105555555555556
1,20.0,2,1,113,22,2,1900000.0,0,100148,12.08421052631579
1,20.0,2,1,113,22,2,2130000.0,1,100148,9.686384976525822
1,20.0,2,1,113,334,2,2700000.0,0,100148,4.8492592592592585
1,20.0,3,1,113,335,2,1300000.0,0,100148,2.4438461538461542
1,20.0,3,1,113,335,2,1440000.0,1,100148,4.866666666666666
1,20.0,3,1,113,22,2,1900000.0,0,100148,24.15421052631579
1,20.0,3,1,113,22,2,2130000.0,1,100148,19.349295774647885
1,20.0,3,1,113,334,2,2990000.0,1,100148,2.4327759197324417
1,20.0,1,6,157,446,2,499000.0,2,100049,26.739478957915825
1,20.0,2,6,157,446,2,499000.0,2,100049,63.100200400801604
1,20.0,3,6,157,446,2,499000.0,2,100049,85.84769539078157
1,20.0,1,5,123,197,2,79900.0,2,100664,303.9424280350438
1,20.0,2,5,123,197,2,79900.0,2,100664,321.06382978723406
1,20.0,3,5,123,197,2,79900.0,2,100664,560.3629536921152
2,20.0,1,6,72,344,2,39900.0,2,100342,382.4310776942356
2,20.0,2,6,72,344,2,39900.0,2,100342,776.7167919799499
2,20.0,3,6,72,344,2,39900.0,2,100342,796.6666666666665
2,20.0,1,9,112,312,2,129000.0,0,100293,40.333333333333336
2,20.0,1,9,112,312,2,139000.0,1,100293,18.53956834532374
2,20.0,2,9,112,312,2,129000.0,0,100293,104.3875968992248
2,20.0,2,9,112,312,2,139000.0,1,100293,58.129496402877706
2,17.0,3,9,112,312,2,129000.0,0,100293,87.92248062015504
2,17.0,3,9,112,312,2,139000.0,1,100293,66.1726618705036
2,20.0,1,6,108,308,2,79000.0,2,100816,78.07594936708861
2,20.0,2,6,108,308,2,79000.0,2,100816,122.0
2,20.0,3,6,108,308,2,79000.0,2,100816,171.67088607594937
2,20.0,1,2,92,297,2,69000.0,2,100315,213.20289855072463
2,20.0,2,2,92,297,2,69000.0,2,100315,273.5072463768116
2,20.0,3,2,92,297,2,69000.0,2,100315,401.3188405797102
2,20.0,1,5,123,197,2,39000.0,2,100194,252.9230769230769
2,20.0,2,5,123,197,2,39000.0,2,100194,484.6153846153846
2,20.0,3,5,123,197,2,39000.0,2,100194,748.2820512820513
2,20.0,1,10,67,53,2,238000.0,1,100765,35.76470588235294
2,20.0,1,10,67,53,2,228000.0,0,100765,16.469298245614034
2,20.0,1,10,67,358,2,218000.0,1,100765,6.738532110091742
2,20.0,1,10,67,358,2,208000.0,0,100765,3.4567307692307687
2,20.0,2,10,67,53,2,238000.0,1,100765,38.991596638655466
2,20.0,2,10,67,53,2,228000.0,0,100765,39.03508771929825
2,20.0,2,10,67,358,2,218000.0,1,100765,16.334862385321102
2,20.0,2,10,67,358,2,208000.0,0,100765,22.76442307692308
2,20.0,3,10,67,53,2,238000.0,1,100765,81.24789915966386
2,20.0,3,10,67,53,2,228000.0,0,100765,58.442982456140356
2,20.0,3,10,67,358,2,218000.0,1,100765,19.62385321100917
2,20.0,3,10,67,358,2,208000.0,0,100765,19.60096153846154
2,20.0,1,7,131,340,2,79000.0,2,100774,248.35443037974684
2,20.0,2,7,131,340,2,79000.0,2,100774,399.4303797468354
2,20.0,3,7,131,340,2,79000.0,2,100774,503.75949367088606
2,20.0,1,10,24,389,2,158000.0,0,100448,77.39873417721519
2,20.0,1,10,24,389,2,168000.0,1,100448,21.43452380952381
2,20.0,1,10,24,118,2,148000.0,0,100448,38.85135135135136
2,20.0,1,10,24,118,2,158000.0,1,100448,14.41772151898734
2,20.0,2,10,24,389,2,158000.0,0,100448,147.40506329113927
2,20.0,2,10,24,389,2,168000.0,1,100448,52.98809523809525
2,20.0,2,10,24,118,2,148000.0,0,100448,31.75
2,20.0,2,10,24,118,2,158000.0,1,100448,28.417721518987346
2,20.0,3,10,24,389,2,158000.0,0,100448,150.90506329113927
2,20.0,3,10,24,389,2,168000.0,1,100448,81.20833333333333
2,20.0,3,10,24,118,2,148000.0,0,100448,70.18243243243244
2,20.0,3,10,24,118,2,158000.0,1,100448,21.31645569620253
2,30.0,1,10,4,237,2,50900.0,2,100088,879.7053045186641
2,30.0,2,10,4,237,2,50900.0,2,100088,1245.1277013752456
2,20.0,1,3,138,198,2,59900.0,2,100740,474.440734557596
2,20.0,2,3,138,198,2,59900.0,2,100740,515.3589315525877
2,20.0,3,3,138,198,2,59900.0,2,100740,542.821368948247
2,20.0,1,3,139,33,2,32900.0,2,100844,950.1823708206688
2,20.0,2,3,139,33,2,32900.0,2,100844,1233.5562310030396
2,20.0,3,3,139,33,2,32900.0,2,100844,1152.7659574468084
2,20.0,1,10,153,113,2,109800.0,2,100255,134.6265938069217
2,20.0,2,10,153,113,2,109800.0,2,100255,346.775956284153
2,20.0,3,10,153,113,2,109800.0,2,100255,509.12568306010917
2,20.0,1,3,139,287,2,59900.0,2,100491,531.7696160267112
2,20.0,2,3,139,287,2,59900.0,2,100491,879.1151919866444
2,20.0,3,3,139,287,2,59900.0,2,100491,1088.0467445742904
2,20.0,1,3,138,401,2,61000.0,2,100849,752.7049180327867
2,20.0,2,3,138,401,2,61000.0,2,100849,883.5409836065573
2,20.0,3,3,138,401,2,61000.0,2,100849,751.016393442623
2,20.0,1,3,139,378,2,30900.0,2,100253,1032.8802588996764
2,20.0,2,3,139,378,2,30900.0,2,100253,1414.5307443365696
2,20.0,3,3,139,378,2,30900.0,2,100253,1509.5469255663434
2,20.0,1,1,9,9,2,439000.0,0,100150,38.82232346241458
2,20.0,1,1,9,9,2,489000.0,1,100150,42.40695296523517
2,20.0,2,1,9,9,2,439000.0,0,100150,38.897494305239185
2,20.0,2,1,9,9,2,489000.0,1,100150,48.805725971370144
2,20.0,3,1,9,9,2,439000.0,0,100150,106.94077448747153
2,20.0,3,1,9,9,2,489000.0,1,100150,52.03885480572597
2,20.0,1,4,37,286,2,189000.0,2,100501,158.06878306878306
2,20.0,2,4,37,286,2,189000.0,2,100501,364.9206349206348
2,20.0,3,4,37,286,2,189000.0,2,100501,355.89417989417984
2,20.0,1,5,123,197,2,89900.0,2,100718,257.964404894327
2,20.0,2,5,123,197,2,89900.0,2,100718,473.726362625139
2,20.0,3,5,123,197,2,89900.0,2,100718,664.1156840934373
2,30.0,1,6,157,230,2,299000.0,2,100271,53.84280936454849
2,30.0,2,6,157,230,2,299000.0,2,100271,144.27090301003344
2,20.0,1,6,127,201,0,59900.0,2,100808,665.3088480801335
2,20.0,2,6,127,201,0,59900.0,2,100808,777.4958263772955
2,20.0,3,6,127,201,0,59900.0,2,100808,702.170283806344
3,20.0,1,7,64,406,2,39800.0,2,100074,661.2060301507538
3,20.0,2,7,64,406,2,39800.0,2,100074,1166.9849246231156
3,20.0,3,7,64,406,2,39800.0,2,100074,1137.0854271356786
3,20.0,1,5,123,197,2,69900.0,2,100193,163.36194563662374
3,20.0,2,5,123,197,2,69900.0,2,100193,286.92417739628036
3,17.0,3,5,123,197,2,69900.0,2,100193,278.56938483547924
3,20.0,1,4,69,59,2,238000.0,0,100738,7.03781512605042
3,20.0,1,4,69,59,2,248000.0,1,100738,7.040322580645161
3,20.0,2,4,69,59,2,238000.0,0,100738,30.07563025210084
3,20.0,2,4,69,59,2,248000.0,1,100738,19.991935483870968
3,20.0,3,4,69,59,2,238000.0,0,100738,67.17226890756302
